date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:16:20	54012/54012	---M--	200	added ('OK')	font/truetype	etag:%222f91c0-d2fc-518bd3d9ae440%22	https://www.eiseverywhere.com/themes/global/fonts/corposbi.ttf	C:/My%20Web%20Sites/2018/www.eiseverywhere.com/themes/global/fonts/corposbi.ttf	(from https://www.eiseverywhere.com/themes/global/fonts.css)
16:16:20	117304/117304	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f8b14-1ca38-545c51e9c8000%22	https://www.eiseverywhere.com/themes/global/fonts/CouttsCaslon-BoldItalic.eot	C:/My%20Web%20Sites/2018/www.eiseverywhere.com/themes/global/fonts/CouttsCaslon-BoldItalic.eot	(from https://www.eiseverywhere.com/themes/global/fonts.css)
16:16:20	33992/33992	---M--	200	added ('OK')	text/plain	etag:%222f8b18-84c8-545c51e9c8000%22	https://www.eiseverywhere.com/themes/global/fonts/CouttsCaslon-BoldItalic.woff2	C:/My%20Web%20Sites/2018/www.eiseverywhere.com/themes/global/fonts/CouttsCaslon-BoldItalic.woff2	(from https://www.eiseverywhere.com/themes/global/fonts.css)
16:16:21	49888/49888	---M--	200	added ('OK')	application/x-font-woff	etag:%222f8b17-c2e0-545c51e9c8000%22	https://www.eiseverywhere.com/themes/global/fonts/CouttsCaslon-BoldItalic.woff	C:/My%20Web%20Sites/2018/www.eiseverywhere.com/themes/global/fonts/CouttsCaslon-BoldItalic.woff	(from https://www.eiseverywhere.com/themes/global/fonts.css)
16:16:21	117076/117076	---M--	200	added ('OK')	font/truetype	etag:%222f8b16-1c954-545c51e9c8000%22	https://www.eiseverywhere.com/themes/global/fonts/CouttsCaslon-BoldItalic.ttf	C:/My%20Web%20Sites/2018/www.eiseverywhere.com/themes/global/fonts/CouttsCaslon-BoldItalic.ttf	(from https://www.eiseverywhere.com/themes/global/fonts.css)
16:16:21	461735/461735	---M--	200	added ('OK')	image/svg+xml	etag:%222f8b15-70ba7-545c51e9c8000%22	https://www.eiseverywhere.com/themes/global/fonts/CouttsCaslon-BoldItalic.svg	C:/My%20Web%20Sites/2018/www.eiseverywhere.com/themes/global/fonts/CouttsCaslon-BoldItalic.svg	(from https://www.eiseverywhere.com/themes/global/fonts.css)
16:16:21	117304/117304	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f8b14-1ca38-545c51e9c8000%22	https://www.eiseverywhere.com/themes/global/fonts/CouttsCaslon-BoldItalic.eot?	C:/My%20Web%20Sites/2018/www.eiseverywhere.com/themes/global/fonts/CouttsCaslon-BoldItalicd41d.eot	(from https://www.eiseverywhere.com/themes/global/fonts.css)
16:16:22	150252/150252	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f8b0d-24aec-545c51e9c8000%22	https://www.eiseverywhere.com/themes/global/fonts/CouttsCaslon-Bold.eot	C:/My%20Web%20Sites/2018/www.eiseverywhere.com/themes/global/fonts/CouttsCaslon-Bold.eot	(from https://www.eiseverywhere.com/themes/global/fonts.css)
16:16:22	41064/41064	---M--	200	added ('OK')	text/plain	etag:%222f8b11-a068-545c51e9c8000%22	https://www.eiseverywhere.com/themes/global/fonts/CouttsCaslon-Bold.woff2	C:/My%20Web%20Sites/2018/www.eiseverywhere.com/themes/global/fonts/CouttsCaslon-Bold.woff2	(from https://www.eiseverywhere.com/themes/global/fonts.css)
16:16:22	62944/62944	---M--	200	added ('OK')	application/x-font-woff	etag:%222f8b10-f5e0-545c51e9c8000%22	https://www.eiseverywhere.com/themes/global/fonts/CouttsCaslon-Bold.woff	C:/My%20Web%20Sites/2018/www.eiseverywhere.com/themes/global/fonts/CouttsCaslon-Bold.woff	(from https://www.eiseverywhere.com/themes/global/fonts.css)
